요양기관명,종별,시도,시군구,읍면동,주소,전화번호,홈페이지,개설일자,총의사수,피부과전문의수,좌표X,좌표Y,요양기호
성모의원,의원,경기,부천소사구,송내동,"경기도 부천시 소사구 성주로 90, (송내동)",032-665-6975,,34617,1,0,126.7661899,37.479277000000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz
성심가정의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로216번길 56, (심곡본동)",032-665-5589,,36530,1,0,126.77903689999999,37.480864699999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz
성심정형외과의원,의원,경기,부천소사구,송내동,"경기도 부천시 소사구 경인로 110, 2층 (송내동)",032-655-4477,,32519,1,0,126.7674371,37.483758600000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz
세연의원,의원,경기,부천소사구,송내동,"경기도 부천시 소사구 송내대로 38, 2층 (송내동)",032-665-4567,,37158,1,0,126.7538088,37.487025199999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz
소사양지정형외과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 소삼로 20, 2층 (소사본동, 보경빌딩)",032-347-5111,,39146,1,0,126.7952674,37.478390699999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz
속편한내과마취통증의학과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 은성로98번길 64, 2층,3층 (소사본동)",032-346-6114,,39174,3,0,126.80152080000001,37.472364599999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz
송내연합의원,의원,경기,부천소사구,,"경기도 부천시 소사구  경인로 126, 2층,3층 (송내동)",032-651-0123,,41180,2,0,126.7693222,37.4838594,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz
수비뇨기과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 소사로 191, 소사메디칼빌딩 5층 (소사본동)",032-347-3355,,38135,1,0,126.79530459999999,37.475361399999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz
스카이비뇨의학과의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 507, 3층 (괴안동)",032-346-2282,,44979,1,0,126.8114595,37.484577799999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz
신나라소아청소년과의원,의원,경기,부천소사구,옥길동,"경기도 부천시 소사구 옥길로 1, 스타필드시티 부천 4층 일부호 (옥길동)",02-6386-1435,,40518,1,0,126.8139133,37.461475700000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz
심비뇨기과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 소삼로 20, 3층 (소사본동)",032-349-4113,,37638,1,0,126.7952674,37.478390699999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQzNjEyMjIjNjEjJDEjJDQjJDgz
아이들소아청소년과의원,의원,경기,부천소사구,옥길동,"경기도 부천시 소사구 옥길로 111, 602호 (옥길동, 드림탑프라자)",032-345-7531,,43032,1,0,126.8218423,37.467106399999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz
아이사랑소아청소년과의원,의원,경기,부천소사구,옥길동,"경기도 부천시 소사구 옥길로 123, 센타프라자 5층 501,502호 (옥길동)",032-343-8555,,43143,1,0,126.82248679999999,37.467998100000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz
양이비인후과의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 511, 역곡유림빌딩 501호 (괴안동)",032-348-5050,,38420,1,0,126.81190429999999,37.484704100000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz
연세노가의원,의원,경기,부천소사구,송내동,"경기도 부천시 소사구 송내대로 43, 송내전철역 가동 가 202 일부호 (송내동)",032-652-7588,,43511,2,0,126.7527719,37.487674699999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz
연세다온정신건강의학과의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 520, (괴안동, 창성빌딩 5층일부)",032-349-9556,,42779,1,0,126.81295110000001,37.484436600000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz
연세비젼의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 520, 창성빌딩 302호 (괴안동)",032-348-6300,,39419,1,0,126.81295110000001,37.484436600000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz
연세수내과의원,의원,경기,부천소사구,옥길동,"경기도 부천시 소사구 옥길로 111, 드림탑프라자 501호,502호,503호 (옥길동)",032-349-2222,,42971,4,0,126.8218423,37.467106399999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz
연세이비인후과의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로 217, 3층 일부호 (심곡본동)",032-614-2288,,42450,1,0,126.7798344,37.483530999999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz
연세해맑은소아청소년과의원,의원,경기,부천소사구,범박동,"경기도 부천시 소사구 범안로 117, 411호 (범박동, 현대리치모아)",032-342-5199,http://ysped.myds.me/,38805,2,0,126.80962769999999,37.471248099999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDIjJDgz
오체안피부과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 경인옛로 3, 301,302호 (소사본동, 소사메디파크)",032-347-8827,,42578,2,2,126.7931093,37.481993000000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
우리들의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구  경인로536번길 49, (괴안동)",032-345-9137,,39967,1,0,126.81660890000001,37.484428999999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz
우리현대의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 소사로 156, (소사본동)",032-348-8575,,39364,1,0,126.79575130000001,37.4721829,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQyIyQxIyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz
의료법인운천의료재단메디홀스의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 567, (괴안동)",032-343-4114,www.medihols.co.kr/,37128,2,0,126.8176431,37.487055300000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz
이정례의원,의원,경기,부천소사구,송내동,"경기도 부천시 소사구 성주로 74, (송내동)",032-612-2164,,32962,1,0,126.7645485,37.479868199999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz
이준비뇨기과의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 519, (괴안동)",032-345-1164,,35150,1,0,126.8127618,37.485089199999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz
임병욱내과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 소사동로 82, 302호 (소사본동, 센트럴프라자)",032-349-0075,http://www.limsclinic.co.kr/index.asp,39539,1,0,126.8039563,37.473209400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz
정가정의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 소사로102번길 59, (소사본동)",032-344-5100,,35580,1,0,126.8008509,37.469070799999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz
정다운가정의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 소안로 24, 401호 (괴안동, 가산빌딩)",032-341-1033,,39021,1,0,126.8019566,37.477012600000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz
제이드산부인과의원,의원,경기,부천소사구,옥길동,"경기도 부천시 소사구 옥길로 111, 드림탑프라자 4층 3호 (옥길동)",032-342-1001,https://jade-women&apos;sclinic.com,45622,1,0,126.8218423,37.467106399999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz
젤나의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로 216-1, 2층 (심곡본동)",032-661-7533,http://jelna.clinics.kr,45121,2,0,126.7795539,37.483083399999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz
킴스의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로 210, 부곡빌딩 6층 (심곡본동)",032-611-0079,,38819,1,0,126.7785399,37.483217400000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz
파티마의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 517, (괴안동, 5층일부)",032-343-7272,,37541,1,0,126.8124677,37.484888599999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz
편안한의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로 190, 202호 (심곡본동, 부천라비앙로제)",032-661-5275,,38888,1,0,126.7765026,37.483435,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNDEjJDEjJDQjJDgz
하나의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로484번길 21, (괴안동)",032-343-1636,,35774,1,0,126.80994320000001,37.482534200000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz
하얀미의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 511, 역곡유림빌딩 401호 (괴안동)",032-342-7553,http://www.whitemi.co.kr/,39426,1,0,126.81190429999999,37.484704100000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz
허연무내과의원,의원,경기,부천소사구,송내동,"경기도 부천시 소사구 경인로 134, (송내동)",032-667-9361,,32810,3,0,126.7703436,37.483846700000001,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNjEjJDEjJDgjJDgz
현대성모의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 성주로 231, 2층 일부호 (심곡본동)",070-4322-3668,,45327,1,0,126.781282,37.478951500000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz
현대연합의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로 222, 9층 (심곡본동)",032-667-8119,,37417,1,0,126.78005949999999,37.482972400000001,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz
현대정형외과의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 478, (괴안동)",032-343-7555,,32226,2,0,126.8091139,37.482856900000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz
현민숙소아과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 은성로 82, 2층일부층,3층일부층 (소사본동)",032-346-6344,http://www.ewhabimanclinic.kr/,37223,1,0,126.7996285,37.475011799999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNTEjJDEjJDIjJDgz
현비뇨기과의원,의원,경기,부천소사구,송내동,"경기도 부천시 소사구 송내대로 38, 2층 (송내동)",032-665-7890,,37158,1,0,126.7538088,37.487025199999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz
황피부과의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로 240, (심곡본동)",032-654-0777,,32212,1,1,126.7821134,37.482892700000001,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz
강남의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 713, 6층 602호 (원종동)",032-675-6500,,42445,1,0,126.8045934,37.519657199999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
건강한내과의원,의원,경기,부천오정구,고강동,"경기도 부천시 오정구 역곡로 470, (고강동)",032-675-5588,,42198,2,0,126.8163423,37.526546600000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
고강삼성의원,의원,경기,부천오정구,고강동,"경기도 부천시 오정구 역곡로 480, (고강동)",032-683-8201,,37088,1,0,126.81634270000001,37.527361599999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz
구광내과의원,의원,경기,부천오정구,여월동,"경기도 부천시 오정구 삼작로 332, (여월동)",032-673-4942,,37088,1,0,126.79856150000001,37.519783699999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz
김선구정형외과의원,의원,경기,부천오정구,삼정동,"경기도 부천시 오정구 중동로 403, 국제빌딩 2층 (삼정동)",032-677-0119,,39797,2,0,126.7698774,37.515836200000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz
김승주소아청소년과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 791, 4층 (원종동)",032-675-0307,,33414,1,0,126.80456959999999,37.526722300000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz
남일송내과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로808번길 6, 부원빌딩 2층 (원종동)",032-683-0320,,43714,1,0,126.8051444,37.528018500000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz
다솜가정의원,의원,경기,부천오정구,고강동,"경기도 부천시 오정구 역곡로490번길 108, (고강동)",032-682-9400,,36952,1,0,126.821946,37.527563999999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNjEjJDEjJDAjJDgz
닥터노바름의원,의원,경기,부천오정구,삼정동,"경기도 부천시 오정구 삼작로 22, 1,2층 (삼정동, 부천테크노파크)",032-321-8075,,39815,1,0,126.7624946,37.518210099999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz
마디성모정형외과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 삼작로 391, (원종동)",032-715-8383,http://msos.co.kr,40827,1,0,126.8052132,37.5200143,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz
무지개소아청소년과의원,의원,경기,부천오정구,삼정동,"경기도 부천시 오정구 중동로 407, 2층 (삼정동)",032-682-5520,,35416,1,0,126.7698955,37.516183499999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz
박상석내과의원,의원,경기,부천오정구,내동,"경기도 부천시 오정구 삼작로 98, (내동)",032-679-7582,,38033,1,0,126.7719513,37.520029800000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjEyMjIjNTEjJDEjJDYjJDgz
베스트가정의학과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 697, MG새마을금고빌딩 201호 (원종동)",032-677-7582,http://,38404,1,0,126.80451530000001,37.518354299999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz
봄봄소아청소년과의원,의원,경기,부천오정구,작동,"경기도 부천시 오정구 소사로 680, 3층 일부호 (작동)",032-677-7522,,41031,1,0,126.8043758,37.516619300000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz
부천리더스365의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 삼작로 385, 2층,3층일부 (원종동)",032-676-0777,,46171,1,0,126.80453610000001,37.519989600000002,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNjEjJDEjJDgjJDgz
삼성내과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 원종로 7, 2층 (원종동, 충남상가)",032-675-9177,,38436,1,0,126.8008347,37.524210799999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz
삼성연합의원,의원,경기,부천오정구,고강동,"경기도 부천시 오정구 고강로72번길 49, (고강동)",032-683-1008,,38413,1,0,126.8122451,37.527599799999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz
서울메디칼의원,의원,경기,부천오정구,여월동,"경기도 부천시 오정구 성곡로 77, (여월동)",032-674-1175,,39360,1,0,126.7965643,37.519780099999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQxMyQ0NjEwMDIjNTEjJDEjJDYjJDgz
서울수가정의학과의원,의원,경기,부천오정구,여월동,"경기도 부천시 오정구 여월로 72, 302호 (여월동, 여월프라자)",032-677-8575,,40050,1,0,126.80630069999999,37.511769299999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQxMyQzNjE0ODEjNjEjJDEjJDgjJDgz
서울의원,의원,경기,부천오정구,고강동,"경기도 부천시 오정구 고리울로52번길 14, (고강동)",032-678-1500,,33096,1,0,126.821467,37.526524899999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
서피부과연세비뇨기과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 758, 2층 (원종동)",032-678-5684,,36799,4,1,126.8052022,37.5236777,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz
성모가정의학과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 원종로 26, (원종동)",032-671-1123,,39514,1,0,126.8027732,37.523965799999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz
성모내과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 성지로 101, 보영 3층일부 (원종동)",032-683-1606,,34820,1,0,126.8109493,37.527970199999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz
성모맑은의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 성지로 101, 보영, 3층일부 (원종동)",070-8657-1598,,45439,1,0,126.8109493,37.527970199999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQyIyQzIyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz
성준정형외과의원,의원,경기,부천오정구,고강동,"경기도 부천시 오정구 역곡로 480, (고강동)",032-674-7119,,40441,1,0,126.81634270000001,37.527361599999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz
아이비의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 748, 3층 (원종동, 성연빌딩)",032-671-4475,http://www.ibplastic.co.kr/,39959,1,0,126.80511989999999,37.522626500000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQyIyQzIyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz
아이튼튼소아청소년과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 754, 2층 (원종동)",032-672-8119,,37712,1,0,126.8052029,37.523257800000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz
에덴튼튼의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 791, 3층 (원종동)",032-676-7504,,46098,1,0,126.80456959999999,37.526722300000003,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz
여월센트럴의원,의원,경기,부천오정구,여월동,"경기도 부천시 오정구 성곡로 23, 상가201호~205호, 210호~211호 (여월동, 여월 늘해랑)",032-682-3659,,45929,1,0,126.8007034,37.516551800000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz
연세기쁨정형외과의원,의원,경기,부천오정구,내동,"경기도 부천시 오정구 신흥로 379, (내동)",032-675-1151,,39426,1,0,126.7749237,37.517502700000001,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz
연세튼튼정형외과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 709, 그린메디칼프라자 201호, 301호 (원종동)",032-681-3375,,38070,1,0,126.8045521,37.519288299999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz
오정정형외과의원,의원,경기,부천오정구,오정동,"경기도 부천시 오정구 오정로 252, 우암빌딩 1층 (오정동)",032-682-4119,,38474,1,0,126.7867658,37.529758600000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz
우리사랑이비인후과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 709, 202호 (원종동, 그린메디칼 프라자)",032-675-7244,,38464,1,0,126.8045521,37.519288299999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNDEjJDEjJDQjJDgz
이훈규메디칼의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 성오로117번길 8, 202호 (원종동, 중앙프라자)",032-675-6177,,38789,1,0,126.79955750000001,37.524236399999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz
전내과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 709, 그린메디칼프라자 3층 303호 (원종동)",032-674-0291,,30823,1,0,126.8045521,37.519288299999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz
정내과의원,의원,경기,부천오정구,삼정동,"경기도 부천시 오정구 중동로 410, (삼정동)",032-673-7582,,36893,1,0,126.7703705,37.516364299999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQwMyQ0NjEwMDIjNTEjJDEjJDIjJDgz
주신내과의원,의원,경기,부천오정구,고강동,"경기도 부천시 오정구 고리울로52번길 29, 201호 (고강동, DH(주상복합)빌딩)",032-673-7583,,37837,1,0,126.8215714,37.525888000000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz
