등급,요양기관명,시도,시군구,전화,홈페이지,후크,문의폼,카카오채널,방침페이지,HTTP,점검일
2,세진피부과의원,서울,강남구,02-515-2741,http://www.sejinskin.com/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생,1,O,http://www.sejinskin.com/#pop03,200,2026-08-06
2,셀리에의원,서울,강남구,02-6358-0123,https://cellierclinic.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,3,O,https://cellierclinic43764.imweb.me/76,200,2026-08-06
2,셀린피부과의원,서울,강남구,02-516-1211,http://www.ljh.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,소요의원,서울,강남구,02-511-0050,http://www.soyoclinic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,1,O,https://www.soyoclinic.com/privacy,200,2026-08-06
2,스마트맨의원,서울,강남구,586-5861,http://www.smartmc.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,2,,,200,2026-08-06
2,신논현톡스앤필의원,서울,강남구,02-6951-4882,https://www.toxnfill9.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2021 — 방치 인상,2,O,https://www.toxnfill9.com/acceptPrivacy.php,200,2026-08-06
2,신소애여성의원,서울,강남구,02-3453-5712,http://www.sinsoeclinic.com/,viewport 없음 — 모바일 미대응,2,O,https://www.sinsoeclinic.com/content/%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%B7%A8%EA%B8%89%EB%B0%A9%EC%B9%A8/,200,2026-08-06
2,신유외과의원,서울,강남구,02-557-6075,http://www.sbreast.co.kr/,HTTPS 미설정(http로만 접속),0,O,http://sbreast.com/?mode=privacy,200,2026-08-06
2,신학철피부과의원,서울,강남구,02-501-7575,http://www.doctorlaser.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,1,,,200,2026-08-06
2,씨앤피차앤박피부과의원,서울,강남구,02-515-2100,http://www.cnpskin.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,2,O,https://www.cnpskin.com/pc/cnp/terms/privacy-notice.html,200,2026-08-06
2,아도의원,서울,강남구,02-567-4110,https://www.adoclinic.com/,모바일 가로스크롤 발생,0,O,https://www.adoclinic.com/privacy,200,2026-08-06
2,아르뜨의원,서울,강남구,0507-1339-1361,http://www.medicalartist.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,아메르의원,서울,강남구,02-541-4151,https://shineyou-gn.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,,2026-08-06
2,아이델성형외과의원,서울,강남구,02-3442-5900,http://www.idelps.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,0,O,https://www.idelps.com/theme/sekti/bbs/privacy.php,200,2026-08-06
2,아이라인성형외과의원,서울,강남구,02-540-8666,http://www.ilines.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2019 — 방치 인상,2,O,http://ilines.co.kr/privacy,200,2026-08-06
2,아이앤지성형외과의원,서울,강남구,02-557-7004,http://www.ingps.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,4,,,200,2026-08-06
2,아이유의원,서울,강남구,02-517-7539,http://www.i-you.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,1,,,200,2026-08-06
2,아이탑성형외과의원,서울,강남구,02-555-3555,http://www.eyetop.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음 / 푸터 카피라이트 2020 — 방치 인상,11,,,200,2026-08-06
2,안성열성형외과피부과의원,서울,강남구,512-2627,http://www.pscliahn.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,2,O,javascript:void(0);,200,2026-08-06
2,압구정디오성형외과의원,서울,강남구,02-514-0350,http://www.dio-ps.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,O,https://www.dio-ps.com/html/108,200,2026-08-06
2,압구정리더스피부과의원,서울,강남구,1588-7333,http://www.beautyleader.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,1,O,https://beautyleader.co.kr/bbs/content.php?co_id=privacy,200,2026-08-06
2,압구정리앤스타의원,서울,강남구,02-511-5115,http://www.leenstar.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,압구정맘모스헤어라인의원,서울,강남구,02-518-8782,http://www.mammothseoul.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,1,O,https://www.mammothseoul.com/index.php/member/agreement/10,200,2026-08-06
2,압구정미라클의원,서울,강남구,02-1588-6930,http://www.naturaldoctors.co.kr/,개인정보처리방침 없음,1,,,200,2026-08-06
2,압구정바로보기안과의원,서울,강남구,02-548-3133,http://www.barobogi.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,1,,http://www.barobogi.com/member/privacy.php3,200,2026-08-06
2,압구정튠의원,서울,강남구,02-540-8011,http://www.jnd7.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,압구정페이스라인성형외과의원,서울,강남구,02-541-8668,http://www.face-line.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2015 — 방치 인상,5,O,https://www.face-line.co.kr/kor/contents.php?code=01011007,200,2026-08-06
2,앤플러스의원,서울,강남구,511-6300,http://www.nplusclinic.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2019 — 방치 인상,1,O,http://nplusclinic.com/page/policy.php?pageIndex=910150,200,2026-08-06
2,양재차앤박피부과의원,서울,강남구,3463-2400,http://www.cnpskin.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,2,O,https://www.cnpskin.com/pc/cnp/terms/privacy-notice.html,200,2026-08-06
2,에버그린피부과의원,서울,강남구,02-2187-7377,http://www.egskin.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,,http://www.egskin.co.kr/inc/popup_privacy.php,200,2026-08-06
2,에버피부과의원,서울,강남구,02-795-9553,http://www.clinicever.co.kr/,모바일 가로스크롤 발생 / 푸터 카피라이트 2020 — 방치 인상,1,O,https://www.clinicever.co.kr/#,200,2026-08-06
2,에스디피부과의원,서울,강남구,02-549-7574,http://www.sdderm.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음 / 푸터 카피라이트 2009 — 방치 인상,1,,,200,2026-08-06
2,에스엔브이의원,서울,강남구,02-540-2227,https://snvclinic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,에스원성형외과의원,서울,강남구,02-546-8859,http://www.sonebk.com/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생,1,O,http://www.sonebk.com/shop_info/privacy.htm,200,2026-08-06
2,에스원이비인후과의원,서울,강남구,02-516-8871,http://www.soneps.com/,HTTPS 미설정(http로만 접속),1,O,http://www.soneps.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,에이치투오의원,서울,강남구,02-593-5670,http://www.htoaging.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,1,,,200,2026-08-06
2,에이트성형외과의원,서울,강남구,1855-0858,https://www.eightprs.com/,푸터 카피라이트 2020 — 방치 인상,2,O,https://www.eightprs.com/page/privacy,200,2026-08-06
2,엑스오성형외과의원,서울,강남구,02-518-7780,https://www.xoprs.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,3,,javascript:pop_private(),200,2026-08-06
2,엔비유의원,서울,강남구,02-323-3993,http://www.nvu.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,0,,https://nvu.co.kr/member/privacy.html,200,2026-08-06
2,엘르성형외과의원,서울,강남구,3446-7377,http://www.elleclinic.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,역삼이창훈이비인후과의원,서울,강남구,02-564-5647,http://yeoksamlee-ent.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2012 — 방치 인상,0,,http://yeoksamlee-ent.co.kr/#self,200,2026-08-06
2,연세더블유여성의원,서울,강남구,02-501-7053,https://blog.naver.com/yonseiw,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,연세라인업의원,서울,강남구,02-553-8070,http://www.xn--oi2bp8p5vd3em9e.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,1,,http://www.xn--oi2bp8p5vd3em9e.kr/other/privacy.php,200,2026-08-06
2,연세미다인의원,서울,강남구,02-326-2666,http://www.midain.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,연세미타임피부과의원,서울,강남구,02-508-5881,http://www.metime.co.kr/,HTTPS 미설정(http로만 접속),0,O,http://metime.co.kr/Privacy-Policy/,200,2026-08-06
2,연세선우의원,서울,강남구,02-563-1469,http://www.sunwooclinic.com/,HTTPS 미설정(http로만 접속),0,,http://www.sunwooclinic.com/default/info2.php,200,2026-08-06
2,연세아이미스템의원,서울,강남구,02-6014-3100,http://www.imistemcell.com/,HTTPS 미설정(http로만 접속),0,,http://www.imistemcell.com/bbs/content.php?co_id=privacy,200,2026-08-06
2,예작비뇨의학과의원,서울,강남구,1577-7565,http://www.yezak.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,1,O,,200,2026-08-06
2,예지인피부과의원,서울,강남구,02-501-6885,http://m.bestlaser.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,오드의원,서울,강남구,02-569-0222,http://www.odeclinic.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,1,O,https://odeclinicseoul.com/ko/privacy,200,2026-08-06
2,오로라의원,서울,강남구,1577-2968,http://www.auroraclinic.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2022 — 방치 인상,1,O,http://www.auroraclinic.co.kr/default/#;,200,2026-08-06
2,오운의원,서울,강남구,02-2016-5000,https://samseong.own-clinic.com/,모바일 가로스크롤 발생,0,O,https://samseong.own-clinic.com/terms/privacy-policy,200,2026-08-06
2,온우의원,서울,강남구,02-538-1004,https://onu-clinic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,,https://www.onu-clinic.com/privacy,200,2026-08-06
2,올핏의원,서울,강남구,02-582-5592,http://www.allfit.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,O,http://www.allfit.kr/sub/sub0901.php,200,2026-08-06
2,웰라스피부과의원,서울,강남구,02-556-2556,http://wellasclinic.com/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,웰스피부과의원,서울,강남구,02-542-2372,http://www.wellsclinic.co.kr/index.asp,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,유니서울피부과의원,서울,강남구,549-7002,http://www.uniseoul.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,유니크성형외과의원,서울,강남구,02-561-2255,http://www.uniqueps.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2013 — 방치 인상,4,O,https://www.uniqueps.co.kr/class_Utils/personal.html,200,2026-08-06
2,유레카피부과의원,서울,강남구,02-3446-7515,http://www.eurekaskin.com/,모바일 가로스크롤 발생,2,O,https://www.eurekaskin.com/protection,200,2026-08-06
2,이규호모아름의원,서울,강남구,3443-5826,http://www.moarm.com/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,1,O,,200,2026-08-06
2,이혜미산부인과의원,서울,강남구,508-4693,http://www.hemi.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,1,,http://www.hemi.co.kr/bbs/content.php?co_id=privacy,200,2026-08-06
2,이호표피부과의원,서울,강남구,02-512-8600,http://www.hohoskin.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,일공공성형외과의원,서울,강남구,02-541-0011,http://100plasticsurgery.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,O,https://www.100plasticsurgery.com/privacy.html,200,2026-08-06
2,제니의원,서울,강남구,02-511-1535,http://www.jennyclinic.kr/,HTTPS 미설정(http로만 접속),3,O,http://www.jennyclinic.kr/?mode=privacy,200,2026-08-06
2,제이와이성형외과의원,서울,강남구,02-512-5800,http://jy-clinic.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,1,,http://jy-clinic.com/other/other01.php,200,2026-08-06
2,제이피성형외과의원,서울,강남구,02-544-9191,http://jpplastic.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,젬마의원,서울,강남구,518-0057,http://www.gemmahair.com/,HTTPS 미설정(http로만 접속),1,,http://www.gemmahair.com/,200,2026-08-06
2,조수영성형외과의원,서울,강남구,02-512-1864,http://www.chocc.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,조앤박의원,서울,강남구,02-517-8830,http://www.joandpark.com/,HTTPS 미설정(http로만 접속) / viewport 없음 — 모바일 미대응,3,O,http://www.joandpark.com/bbs/page.php?hid=privacy,200,2026-08-06
2,지아인의원,서울,강남구,02-575-2233,http://www.ziain.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,창피부과의원,서울,강남구,02-538-3575,http://www.changskin.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,1,O,https://www.changskin.com/index.php/member/privacy/207,200,2026-08-06
2,채우다의원,서울,강남구,02-3445-0110,http://www.chaewooooda.kr/,개인정보처리방침 없음,0,O,,200,2026-08-06
2,청담고운세상닥터지피부과의원,서울,강남구,02-541-8547,http://www.beautyforever.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,3,,https://www.beautyforever.co.kr/etc/privacy.php,200,2026-08-06
