요양기관명,종별,시도,시군구,읍면동,주소,전화번호,홈페이지,개설일자,총의사수,피부과전문의수,좌표X,좌표Y,요양기호
멘파워비뇨기과의원,의원,경기,의정부시,금오동,"경기도 의정부시 청사로 37, 605호 (금오동, 신세계프라자)",031-851-6400,http://www.man-power.co.kr/sub01/sub01_0406.php,39149,1,0,127.0698807,37.751520399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz
모네맑은의원,의원,경기,의정부시,호원동,"경기도 의정부시 평화로 381, 4층 (호원동)",031-878-2337,http://blog.naver.com/monetclinic,40452,1,0,127.0478937,37.725979199999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz
새서울의원,의원,경기,의정부시,가능동,"경기도 의정부시 평화로 660, 2층 (가능동, 동진빌딩)",031-821-2800,http://www.hemoclub.com,37002,1,0,127.04481509999999,37.750894099999996,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
세인트의원,의원,경기,의정부시,의정부동,"경기도 의정부시 평화로 540, 6층 (의정부동, 퍼시픽타워)",031-829-1004,http://leaders-clinic.com,41015,2,0,127.0477801,37.740076000000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz
소망가정의학과의원,의원,경기,의정부시,신곡동,"경기도 의정부시 능곡로 66, 으뜸마을 신명아파트 2층 (신곡동)",031-856-2200,http://www.beautysomang.co.kr/,36858,1,0,127.0617645,37.743321600000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz
아름다운피부과의원,의원,경기,의정부시,의정부동,"경기도 의정부시 시민로 118, 7층 (의정부동)",031-879-0075,http://thebeautifulclinic.com,40212,1,1,127.04823039999999,37.7384013,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjNjEjJDEjJDQjJDgz
예일항외과의원,의원,경기,의정부시,의정부동,"경기도 의정부시 평화로 540, 5층 502호 (의정부동)",031-840-8275,http://www.yeilclinic.com,36312,1,0,127.0477801,37.740076000000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz
요한비뇨기과의원,의원,경기,의정부시,의정부동,"경기도 의정부시 시민로 39, 303-305호 (의정부동, 대정프라자)",031-855-8822,www.johanuro.com/,37333,1,0,127.0394526,37.738553000000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz
유앤아이의원,의원,경기,의정부시,민락동,"경기도 의정부시 천보로 44, 4(일부)층 (민락동)",031-894-5977,https://www.ujbuni114.co.kr/,45630,3,0,127.0963397,37.744325699999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz
의정부빔스테틱의원,의원,경기,의정부시,의정부동,"경기도 의정부시 시민로 80, 센트럴타워 503~507호 (의정부동)",031-841-7979,http://www.ystops.co.kr/,40283,3,0,127.04387,37.738111400000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz
차앤박피부과의원,의원,경기,의정부시,의정부동,"경기도 의정부시 시민로 117, 3층 (의정부동, 나이키빌딩)",031-856-5353,http://www.cnpskin.com,39139,1,1,127.0483933,37.738715900000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz
참고은의원,의원,경기,의정부시,의정부동,"경기도 의정부시 평화로 635, 미림프라자 302호 (의정부동)",031-847-5882,http://www.cgeskin.com/,43892,1,0,127.0448571,37.748658800000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz
닥터지의원,의원,경기,이천시,창전동,"경기도 이천시 이섭대천로 1224, 5층 (창전동)",031-638-8889,http://www.realclinic.co.kr,43710,1,0,127.4470915,37.279506699999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz
서울비뇨기과의원,의원,경기,이천시,창전동,"경기도 이천시 이섭대천로 1212, (창전동)",031-638-8877,http://www.seoulpibu.co.kr/,38017,1,0,127.4472488,37.278451400000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz
서울외과의원,의원,경기,이천시,창전동,"경기도 이천시 이섭대천로 1212, (창전동)",633-1122,http://www.seoulop.kr,38037,1,0,127.4472488,37.278451400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz
송정한빛의원,의원,경기,이천시,송정동,"경기도 이천시 증신로291번길 106, 2층 (송정동)",031-633-4377,www.hanvit-clinic.co.kr/,37278,1,0,127.43468590000001,37.295686699999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz
앤엠의원,의원,경기,이천시,창전동,"경기도 이천시 영창로 213, 5층 (창전동, 서영빌딩)",631-3288,http://www.nmclinic.co.kr/,40074,1,0,127.4462705,37.281093599999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
장내과의원,의원,경기,이천시,중리동,"경기도 이천시 이섭대천로 1199, 2층 (중리동)",,http://www.jangim.co.kr/,44263,1,0,127.44650230000001,37.277450600000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz
365삼성i소아청소년과의원,의원,경기,파주시,목동동,"경기도 파주시 교하로 87, 8층 (목동동, 삼성프라자)",031-945-7545,http://www.ssdreamsoa.com/,43026,3,0,126.73393350000001,37.727651899999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz
김재헌내과의원,의원,경기,파주시,금촌동,"경기도 파주시 중앙로 328, 엠에이치타워 6층 1~3호 (금촌동)",031-941-8480,http://www.pajusinjang.com/,36981,1,0,126.77452630000001,37.764879399999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNjEjJDEjJDAjJDgz
라임비뇨기과의원,의원,경기,파주시,동패동,"경기도 파주시 와석순환로 125, 303,304호 (동패동, 현대프라자)",031-957-4212,http://www.paju-lime.com,41045,1,0,126.7458544,37.712090799999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNTEjJDEjJDYjJDgz
서울훼밀리의원,의원,경기,파주시,동패동,"경기도 파주시 청석로 256, 4층 (동패동, 교하일번가)",031-947-6025,http://www.535sc.com,38979,1,0,126.7176874,37.724677100000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
속편한내과의원,의원,경기,파주시,금촌동,"경기도 파주시 후곡로 21, 301호 (금촌동, 용석파워프라자)",031-943-7582,http://www.sok7582.com,37792,2,0,126.77393259999999,37.755524200000004,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz
수피부과의원,의원,경기,파주시,동패동,"경기도 파주시 미래로 371, 301호 (동패동)",031-949-0505,www.sooskin.net,41774,3,3,126.7458695,37.711056499999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNjEjJDEjJDQjJDgz
스노우의원,의원,경기,파주시,와동동,"경기도 파주시 경의로 1246, 201호~205호 (와동동)",031-941-0912,https://paju-snow.co.kr,45482,2,0,126.7612285,37.728648,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNDEjJDEjJDQjJDgz
에센스피부과의원,의원,경기,파주시,동패동,"경기도 파주시 청석로 272, 602호 (동패동, 센타프라자1)",031-946-0700,http://www.essence-skin.co.kr/,38979,1,1,126.717702,37.726117899999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4MiQyNjEyMjIjNzEjJDEjJDgjJDgz
연세가정의학과의원,의원,경기,파주시,금촌동,"경기도 파주시 문화로 65, (금촌동)",031-946-0115,http://www.yonseifamily.net/,37925,1,0,126.7757483,37.760246000000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz
연세영의원,의원,경기,파주시,야당동,"경기도 파주시 경의로 1080, 307호 (야당동)",031-947-2567,https://www.maypure.co.kr,45561,1,0,126.75999419999999,37.713812300000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz
오늘도365의원,의원,경기,파주시,야당동,"경기도 파주시 경의로 1080, 명동프라자 2층 205호 (야당동)",1800-1197,http://www.ohneuldo.com,45023,1,0,126.75999419999999,37.713812300000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz
우리내과의원,의원,경기,파주시,야당동,"경기도 파주시 와석순환로 70, 301호 (야당동, 신운정프라자2)",031-957-5966,http://nanum-medical.co.kr,40903,1,0,126.7514955,37.710462999999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz
운정연세사랑의원,의원,경기,파주시,와동동,"경기도 파주시 미래로 610, 401,402호 (와동동, 운정메디컬프라자)",031-945-5975,http://www.sarangclinic.kr,40457,2,0,126.7514601,37.731623200000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz
중앙항외과의원,의원,경기,파주시,금릉동,"경기도 파주시 중앙로 193, (금능동, 메트로프라자 4층)",031-946-1761,http://www.pajugs.co.kr,33943,1,0,126.7819859,37.754511999999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz
참사랑소아청소년과의원,의원,경기,파주시,동패동,"경기도 파주시 청석로 256, 교하일번가빌딩 404호, 407호 (동패동)",031-937-8757,http://www.ttped.kr/,44925,1,0,126.7176874,37.724677100000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjODEjJDEjJDYjJDgz
강남뷰베스트의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 25, 5층 (평택동)",031-692-2789,http://www.viewlady.com/,39204,2,0,127.08987329999999,36.991753600000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz
닥터박의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 25, (평택동)",031-655-8272,https://drpark.modoo.at/,44078,1,0,127.08987329999999,36.991753600000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz
리톤의원,의원,경기,평택시,서정동,"경기도 평택시 특구로 42, 1,2층 (서정동)",031-8029-5577,http://retoneclinic.com/,46163,1,0,127.06369479999999,37.069300699999999,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
메가비뇨의학과의원,의원,경기,평택시,평택동,"경기도 평택시 평택로32번길 25, 3층 (평택동)",,https://megauro-pt.com,45138,1,0,127.0890047,36.991427299999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz
바로그의원,의원,경기,평택시,평택동,"경기도 평택시 평택로32번길 25, 1층 (평택동)",031-652-5670,https://barogclinic.com/branch/br32/subindex.php,45852,1,0,127.0890047,36.991427299999998,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz
박인호피부과의원,의원,경기,평택시,안중읍,"경기도 평택시 안중읍 안현로서8길 17, 8층",031-683-8626,http://blog.naver.com/inhers_skin,41318,1,1,126.923344,36.978744300000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz
뷰티라운지의원,의원,경기,평택시,고덕동,"경기도 평택시 고덕중앙로 200-4, 우성고덕타워 1101호~1108호,1118호 (고덕동)",031-662-0801,http://pyeongtaek.beautyloungeclinic.com/,45489,1,0,127.0442098,37.047773300000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz
속편한내과의원,의원,경기,평택시,평택동,"경기도 평택시 평택로32번길 21, 2층 (평택동)",031-656-1088,http://www.ptsok.co.kr/,40480,2,0,127.08878249999999,36.9912767,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz
엠디피부과의원,의원,경기,평택시,평택동,"경기도 평택시 평택1로 4, (평택동)",031-655-5151,http://www.md-skin.co.kr/,34761,1,1,127.0870848,36.992365499999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz
우리메디의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 16, 2층 202호 (평택동)",031-682-4999,https://woorimediclinic.kr,43182,1,0,127.08862209999999,36.991468099999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz
유앤아이의원,의원,경기,평택시,비전동,"경기도 평택시 평남로 862, 2층 201호 (비전동)",031-647-6618,https://www.ptuni114.co.kr/,45282,2,0,127.1114954,37.0004749,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz
임가정의원,의원,경기,평택시,포승읍,"경기도 평택시 포승읍 여술로 21, 2층 (선구빌딩)",031-683-0516,http://www.limfm.co.kr/,38699,1,0,126.8450402,36.988286700000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNjEjJDEjJDQjJDgz
제일비뇨기과의원,의원,경기,평택시,서정동,"경기도 평택시 서정역로 38, (서정동, 파크랜드 2층)",031-657-1133,http://www.pjuro.com/main,41003,1,0,127.0560206,37.057603899999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz
차앤박피부과의원,의원,경기,평택시,평택동,"경기도 평택시 중앙2로 2, 3층 (평택동)",031-651-9200,http://www.cnpskin.com,38770,2,2,127.08723550000001,36.991629799999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNjEjJDEjJDAjJDgz
하나로내과의원,의원,경기,평택시,청북읍,"경기도 평택시 청북읍 청북남로 254, 청북센터프라자 203-205호",031-682-8217,http://www.ajhanaro.com/,38287,2,0,126.91594000000001,37.019667900000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
서울의원,의원,경기,포천시,신읍동,"경기도 포천시 중앙로 138, 2,3,4층 (신읍동)",031-536-1197,dr9clinic.com,37736,1,0,127.2044509,37.898347999999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz
이함내과의원,의원,경기,포천시,신읍동,"경기도 포천시 왕방로 130, (신읍동)",031-531-7574,http://www.ehamclinic.co.kr,40666,2,0,127.1925462,37.894987800000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz
중앙신경외과의원,의원,경기,포천시,신읍동,"경기도 포천시 중앙로 115, (신읍동)",031-533-7784,http://www.nsdrlee.co.kr,37566,1,0,127.202517,37.896812199999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz
기쁨항맥외과의원,의원,경기,하남시,신장동,"경기도 하남시 대청로 33, 907호 (신장동, 현대베스코아빌딩)",031-796-3497,http://www.hanamhangmac.co.kr/index.asp,35774,1,0,127.2160105,37.541102700000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQwMyQyNjEwMDIjNTEjJDEjJDIjJDgz
닥터에버스의원 미사점,의원,경기,하남시,망월동,"경기도 하남시 미사강변동로 81, 미사역 큐브앤 타워 6층 604,605,606,607호 (망월동)",031-8027-8717,https://evers11.co.kr/,45218,3,0,127.1927499,37.562259400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz
브리즌의원 하남미사,의원,경기,하남시,망월동,"경기도 하남시 미사강변중앙로 185, 골든타임 301~306호 (망월동)",031-793-9393,http://breezenclinic.com,45548,1,0,127.1898217,37.562935699999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz
삼성내과의원,의원,경기,하남시,덕풍동,"경기도 하남시 덕풍동로 111, 402호 (덕풍동, 풍산캐슬빌딩)",031-796-3341,http://hanamsm.co.kr,40147,1,0,127.2084564,37.551205299999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjODEjJDEjJDYjJDgz
실로암피부과의원,의원,경기,하남시,신장동,"경기도 하남시 대청로 33, 현대베스코아빌딩 8층 801호~803호 (신장동)",031-791-0675,http://www.siloamskin.co.kr/,36042,1,1,127.2160002,37.541060100000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
에브리업의원,의원,경기,하남시,학암동,"경기도 하남시 위례학암로14번길 31, 경서타워2 2층 201,202,203호 (학암동)",02-2138-3193,https://everyup.co.kr/,45736,1,0,127.1576656,37.487448399999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz
줌앤업의원,의원,경기,하남시,덕풍동,"경기도 하남시 덕풍동로 111, 501호 (덕풍동, 풍산캐슬빌딩)",795-7929,http://zoomandup.com/,39902,1,0,127.2084564,37.551205299999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQ0NjEwMDIjODEjJDEjJDIjJDgz
토마토미비뇨기과의원,의원,경기,하남시,덕풍동,"경기도 하남시 신장로 156, 308호 (덕풍동, 하남프라자)",031-796-7582,http://www.tomatoclinic.co.kr,39493,1,0,127.20194650000001,37.539929200000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNDEjJDEjJDQjJDgz
그레이스피부과의원,의원,경기,화성동탄구,반송동,"경기도 화성시 동탄구 동탄중앙로 200, B동 3층 E03호 (반송동, 메타폴리스)",031-8015-5337,http://,40597,1,1,127.0688912,37.2027924,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjODEjJDEjJDIjJDgz
김현미산부인과의원,의원,경기,화성동탄구,반송동,"경기도 화성시 동탄구 동탄솔빛로 68, 계림빌딩 204,205호 (반송동)",031-613-7582,http://khmobgy.co.kr,40714,1,0,127.0748602,37.194445199999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz
동탄아이디의원,의원,경기,화성동탄구,오산동,"경기도 화성시 동탄구 동탄대로 489, 동탄역우성타워 706,707호 (오산동)",031-8050-5040,https://dt.idclinic.co.kr/,45768,1,0,127.0982637,37.197359200000001,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz
리프탑의원,의원,경기,화성동탄구,오산동,"경기도 화성시 동탄구 동탄대로 537, 라스플로레스 325.326 (오산동)",031-372-6508,https://liftop.co.kr/,44655,1,0,127.097959,37.202226199999998,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz
마음담은내과의원,의원,경기,화성동탄구,능동,"경기도 화성시 동탄구 동탄지성로 134, 한솔프라자, 403호 (능동)",031-8015-3700,www.maumdamun.co.kr/,40329,1,0,127.0609874,37.209582400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz
미뉴얼의원,의원,경기,화성동탄구,산척동,"경기도 화성시 동탄구 동탄순환대로 263, 409~410호 (산척동)",031-373-0317,http://dt.menewal.co.kr/,45723,1,0,127.1185789,37.1711527,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz
미즈파크산부인과의원,의원,경기,화성동탄구,능동,"경기도 화성시 동탄구 동탄지성로 139, 양진빌딩, 2~8층 (능동)",031-8003-7575,https://dongtanmizpark.com,39735,3,0,127.0601939,37.209343099999998,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz
뷰레스트의원,의원,경기,화성동탄구,오산동,"경기도 화성시 동탄구 동탄대로 537, 226~228호 (오산동)",031-376-2812,http://dongtan.beautyloungeclinic.co.kr/,44504,1,0,127.097959,37.202226199999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz
삼성봄그린산부인과의원,의원,경기,화성동탄구,산척동,"경기도 화성시 동탄구 동탄순환대로 257, 종산타워 304(일부)~305호 (산척동)",031-377-3537,https://www.bomgreenclinic.co.kr,44979,1,0,127.1185212,37.170620399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz
서울아산센트럴내과의원,의원,경기,화성동탄구,산척동,"경기도 화성시 동탄구 동탄순환대로 257, 종산타워 301~304호 (산척동)",031-375-0020,http://www.centralclinic.co.kr,44935,3,0,127.1185212,37.170620399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz
신수아소아청소년과의원,의원,경기,화성동탄구,영천동,"경기도 화성시 동탄구 동탄순환대로 690, 애플스퀘어 301,304,305호 (영천동)",031-352-9595,http://www.soaclinic.co.kr/,44145,1,0,127.11155909999999,37.206546199999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz
에르샤몽의원,의원,경기,화성동탄구,목동,"경기도 화성시 동탄구 동탄신리천로 406, 204~209호, 216~218호 (목동)",031-376-0650,http://www.herchamondt.com,44494,1,0,127.1229707,37.182155199999997,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz
연세내과의원,의원,경기,화성동탄구,능동,"경기도 화성시 동탄구 10용사로 343-2, (능동)",031-8003-6588,서동탄연세.한국,39577,1,0,127.0558339,37.199431699999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz
연세키즈소아청소년과의원,의원,경기,화성동탄구,능동,"경기도 화성시 동탄구 동탄지성로 136, 우리프라자, 2층 201호,202호 (능동)",031-8015-1375,http://www.yonseikids.co.kr,40708,2,0,127.0606973,37.209668600000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNDEjJDEjJDQjJDgz
우리들내과의원,의원,경기,화성동탄구,반송동,"경기도 화성시 동탄구 동탄원천로 163, 504호 (반송동, 위너스타)",031-8015-1600,http://www.wooridlclinic.com/index.asp,40183,1,0,127.0737048,37.207385600000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQyIyQxIyQwMCQyNjE4MzIjNzEjJDEjJDgjJDgz
자연미인의원,의원,경기,화성동탄구,목동,"경기도 화성시 동탄구 동탄신리천로 411, 우성스타타워B 311~312호 (목동)",,http://www.자연미인.com,45833,1,0,127.124087,37.182688400000004,JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz
청담맑은피부과의원,의원,경기,화성동탄구,반송동,"경기도 화성시 동탄구 동탄반석로 204, 402,403호 (반송동, 제일프라자)",031-613-8811,http://dongtanskinblog.com/,39554,1,1,127.07281999999999,37.206680800000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNzEjJDEjJDgjJDgz
